0,  0.07914590835571289,264 ,18
1,  0.6265270709991455,4625 ,131
2,  0.1273500919342041,523 ,44
3,  0.3073899745941162,889 ,76
4,  0.27472782135009766,1406 ,109
5,  1.006532907485962,1371 ,74
6,  0.2136821746826172,853 ,84
7,  0.5269880294799805,2022 ,164
8,  0.18221807479858398,954 ,68
9,  0.2977418899536133,1213 ,107
10,  0.11290907859802246,643 ,37
11,  0.19599223136901855,1477 ,66
12,  0.36721014976501465,2362 ,110
15,  0.5559687614440918,1728 ,174
17,  0.12914514541625977,874 ,54
18,  0.3726921081542969,1437 ,98
19,  0.22289490699768066,1284 ,96
20,  0.08729720115661621,393 ,38
21,  0.8406598567962646,3602 ,187
22,  0.3573417663574219,1688 ,112
23,  0.30211806297302246,1025 ,105
24,  0.24465417861938477,1292 ,101
25,  0.34450316429138184,1123 ,109
26,  3.070387840270996,3303 ,205
27,  0.09492206573486328,333 ,28
28,  1.604757308959961,4615 ,267
29,  1.7017319202423096,3617 ,197
31,  1.1280279159545898,3381 ,214
32,  0.08602690696716309,343 ,19
33,  6.696109771728516,3901 ,212
34,  0.9690330028533936,2631 ,147
35,  0.37360286712646484,1352 ,136
36,  0.9732570648193359,2706 ,257
37,  1.166118860244751,3058 ,183
38,  6.4579691886901855,1567 ,163
39,  0.43369507789611816,1481 ,59
41,  0.23236989974975586,1490 ,77
42,  0.6179921627044678,850 ,76
43,  8.170930862426758,1384 ,101
44,  0.20183801651000977,875 ,81
45,  0.135206937789917,612 ,57
46,  0.24011898040771484,1627 ,74
47,  0.09684562683105469,429 ,44
48,  0.1032710075378418,496 ,21
49,  5.672522068023682,4853 ,313
50,  0.4166278839111328,2716 ,137
51,  0.25451183319091797,1296 ,85
52,  0.4465982913970947,1892 ,113
53,  0.1401960849761963,527 ,42
54,  0.12406706809997559,474 ,63
55,  0.6805517673492432,2596 ,111
57,  0.5488591194152832,2105 ,109
58,  0.980463981628418,3348 ,185
59,  0.5692291259765625,1300 ,149
60,  0.2434699535369873,910 ,81
61,  0.4719269275665283,2111 ,118
62,  0.1485741138458252,1053 ,54
63,  0.14165496826171875,750 ,67
64,  19.95201086997986,1421 ,86
65,  0.10554909706115723,408 ,40
66,  0.10511517524719238,503 ,38
68,  9.965939283370972,6541 ,303
69,  0.17476797103881836,733 ,100
70,  0.13919615745544434,785 ,46
72,  0.11098384857177734,618 ,55
73,  4.3094642162323,2841 ,274
74,  0.5110042095184326,1798 ,97
75,  0.08278679847717285,216 ,26
76,  0.24628901481628418,714 ,100
77,  2.0340499877929688,875 ,81
78,  9.744943141937256,2287 ,129
79,  0.49565720558166504,2791 ,144
80,  0.20717406272888184,846 ,81
82,  0.09230899810791016,401 ,36
83,  0.2556040287017822,1144 ,81
84,  0.22077107429504395,826 ,90
85,  0.2913191318511963,908 ,81
86,  0.37313199043273926,1280 ,125
87,  0.3639490604400635,1160 ,110
88,  10.481641054153442,2494 ,163
89,  0.48198390007019043,1733 ,189
90,  0.5707809925079346,1652 ,170
91,  0.36566901206970215,1121 ,96
92,  0.09459304809570312,250 ,22
93,  0.6861467361450195,1327 ,157
94,  0.9725418090820312,2646 ,182
95,  0.22121810913085938,1492 ,78
96,  0.535681962966919,1874 ,188
98,  0.3750731945037842,2415 ,86
99,  0.6649270057678223,1826 ,87
100,  0.818248987197876,1671 ,177