0,  0.0158998966217041,329 , 28
1,  2.3926548957824707,6012 , 119
2,  0.03128409385681152,452 , 44
3,  0.0884861946105957,602 , 44
4,  0.27202510833740234,1655 , 115
5,  0.0918889045715332,774 , 76
6,  0.1306309700012207,809 , 70
7,  1.4013268947601318,3567 , 155
8,  0.32772183418273926,1386 , 76
9,  0.26293396949768066,1227 , 139
10,  0.3036160469055176,1461 , 74
11,  0.1567859649658203,1277 , 57
12,  0.46308302879333496,2094 , 89
13,  2.085890054702759,4779 , 209
14,  1.1586570739746094,2977 , 118
15,  0.39925408363342285,2247 , 98
16,  0.9306240081787109,3337 , 185
17,  0.10822081565856934,796 , 53
18,  0.568789005279541,2293 , 138
19,  0.37122273445129395,1357 , 67
20,  0.026484966278076172,448 , 41
21,  1.5849831104278564,3568 , 177
22,  1.0362370014190674,2869 , 169
23,  0.18883609771728516,974 , 106
24,  0.3137238025665283,1384 , 109
25,  0.1336989402770996,963 , 103
26,  2.9703481197357178,4724 , 167
27,  0.05016303062438965,399 , 33
28,  1.2464430332183838,5137 , 133
29,  2.4251441955566406,5910 , 127
30,  0.3480381965637207,1246 , 136
31,  2.3002989292144775,5080 , 117
32,  0.018347978591918945,370 , 32
33,  0.522355318069458,2351 , 155
34,  0.5363280773162842,2698 , 108
35,  0.22693514823913574,1443 , 90
36,  1.2772188186645508,2734 , 122
37,  2.7324440479278564,4691 , 133
38,  0.36137914657592773,1768 , 158
39,  0.13454270362854004,911 , 35
40,  4.372741222381592,6093 , 219
41,  0.5386309623718262,1959 , 118
42,  0.23854303359985352,898 , 75
43,  0.27907490730285645,1221 , 110
44,  0.14959192276000977,1063 , 50
45,  0.06739521026611328,905 , 72
46,  0.5137631893157959,2276 , 88
47,  0.020247936248779297,301 , 19
48,  0.10590195655822754,1072 , 92
49,  3.3263370990753174,5347 , 211
50,  0.5008611679077148,2305 , 133
51,  0.3391101360321045,1367 , 88
52,  0.4910452365875244,2128 , 172
53,  0.10068106651306152,786 , 69
54,  0.03272390365600586,464 , 72
55,  0.4058568477630615,2129 , 108
56,  1.9364140033721924,4966 , 180
57,  0.8623442649841309,3180 , 186
58,  0.5666210651397705,2559 , 124
59,  0.357285737991333,1610 , 120
60,  0.14434194564819336,1063 , 89
61,  0.5005900859832764,1973 , 139
62,  0.16395807266235352,1166 , 53
63,  0.053174734115600586,702 , 58
64,  0.10745692253112793,981 , 44
65,  0.13349103927612305,737 , 54
66,  0.031304121017456055,482 , 39
67,  1.6664478778839111,3769 , 155
68,  0.8171229362487793,2356 , 109
69,  0.08953499794006348,834 , 99
70,  0.3144524097442627,1514 , 79
71,  1.3718106746673584,3033 , 124
72,  0.06910085678100586,683 , 45
73,  0.2454218864440918,1322 , 64
74,  0.8542518615722656,1988 , 102
75,  0.02053999900817871,305 , 25
76,  0.12000298500061035,854 , 96
77,  0.3061649799346924,1479 , 156
78,  0.6932430267333984,2419 , 116
79,  0.7790079116821289,2104 , 120
80,  0.0882270336151123,888 , 73
81,  0.43335676193237305,1379 , 122
82,  0.02565598487854004,458 , 48
83,  0.0697178840637207,873 , 46
84,  0.10101819038391113,955 , 105
85,  0.11388397216796875,1097 , 45
86,  0.11267518997192383,708 , 43
87,  0.23825907707214355,1357 , 165
88,  0.4454002380371094,1728 , 131
89,  0.4338569641113281,1837 , 74
90,  0.47876405715942383,2453 , 148
91,  0.17113494873046875,1305 , 61
92,  0.012356758117675781,189 , 26
93,  0.6884329319000244,3093 , 120
94,  3.8361642360687256,10198 , 252
95,  0.4886791706085205,1861 , 90
96,  1.9406778812408447,3969 , 184
97,  0.4595978260040283,1768 , 116
98,  0.8389017581939697,2860 , 76
99,  0.6782338619232178,1932 , 158
100,  2.0627760887145996,3661 , 149